Id	Species	ProcCoord1	ProcCoord2	ProcCoord3	ProcCoord4	ProcCoord5	ProcCoord6	ProcCoord7	ProcCoord8	ProcCoord9	ProcCoord10	ProcCoord11	ProcCoord12	ProcCoord13	ProcCoord14	ProcCoord15	ProcCoord16	ProcCoord17	ProcCoord18
UCSB_IZC00010379_L	Anthophora edwardsii	0.11918378721715725	-0.4955231130826459	0.17939164031739205	-0.3484289926592793	0.09496846874111586	0.09603385967009724	0.11207320523454292	0.21391994698218658	0.03684122537249207	0.4086801916803019	0.05817327545981946	0.43114783862305606	-0.08460559480501445	-0.037210193354725585	-0.23044551268945462	-0.0874816082350737	-0.28558049484805165	-0.18113792962391803
UCSB_IZC00010379_R	Anthophora edwardsii	0.1164625686883208	-0.5004188071696635	0.18049686197738488	-0.346162897904463	0.09441044498432467	0.1020513392925137	0.114323152493589	0.21620842112865998	0.03554325121246937	0.40637019476411984	0.05890467791146767	0.42772667917833357	-0.08411794994829491	-0.036461677315454896	-0.23034658922594337	-0.08511760037164615	-0.28567641809331906	-0.18419565160239904
UCSB_IZC00037376_L	Anthophora edwardsii	0.11486087453756391	-0.4987002101029648	0.18030824501439124	-0.3424026116143097	0.09724740183510118	0.09669097452875763	0.11971567956553641	0.2113391412538699	0.029579713179273853	0.4091729638680146	0.057154020166576364	0.4307198939619961	-0.08004813487346046	-0.041881418572093376	-0.23116079939150905	-0.08254689346782641	-0.28765700003347494	-0.18239183985544363
UCSB_IZC00037376_R	Anthophora edwardsii	0.11705897273672322	-0.4987989530270166	0.1835080698471469	-0.3434167713385521	0.09633813590718457	0.09643290932411248	0.11574608648636292	0.20915056066704552	0.0311935850088379	0.4097932720227422	0.05664721238064388	0.4294234863509003	-0.07849939084922763	-0.041163987672999	-0.2325197029458892	-0.08263060977071565	-0.2894729685717838	-0.17878990655551436
UCSB_IZC00009007_L	Apis mellifera	0.21102280453503355	-0.4879560716751091	0.20028134375787682	-0.3001245718144936	0.13354830311747412	0.0069759298643505135	0.14187688287017833	0.16679364321846454	0.03912118587627167	0.3499154578058413	0.03463110108779016	0.41884229270897	-0.17017450122068567	0.053498033417655314	-0.27038336307556055	-0.0492882408522356	-0.3199237569483777	-0.1586564726734439
UCSB_IZC00009007_R	Apis mellifera	0.20522076872554845	-0.495862154186283	0.19341171377403513	-0.2931642937008031	0.13621813004271668	0.006621742019611701	0.14337689160597888	0.15896301348742747	0.03716752741455476	0.35471553005184125	0.028524234954882377	0.4272847761113173	-0.164284952495869	0.05282037376251435	-0.26327906711739046	-0.053893859498476845	-0.3163552469044545	-0.1574851280471527
UCSB_IZC00009049_L	Apis mellifera	0.18959778253488035	-0.4877605959734516	0.19399277071175222	-0.29542840073969145	0.13574720949371055	0.004494748209069296	0.1424262610455523	0.1708816871539406	0.04010347897842628	0.358015364373193	0.030527346309629028	0.4324824324437343	-0.15583238123093496	0.04247409504734561	-0.26101680624124446	-0.0590793041309437	-0.31554566160177033	-0.16608002638319608
UCSB_IZC00009049_R	Apis mellifera	0.18522470577810543	-0.48225816117187303	0.19811879285180545	-0.29707105892387053	0.13958478227756183	-0.002637384522200553	0.14643106189195154	0.17136892348861624	0.03706734460857608	0.3556236246947925	0.02753421291966454	0.43495125175823124	-0.15681249945666362	0.04587379594719723	-0.2595406511813909	-0.059228407791433554	-0.3176077496896105	-0.16662258347945982
UCSB_IZC00009052_L	Apis mellifera	0.19797512405077583	-0.48266360232051386	0.19136480800150923	-0.2920100100736062	0.14182685753680502	-0.002488939107595345	0.1461825578822874	0.16652127864439167	0.04460900934695394	0.3491301801331707	0.024710123727406608	0.4386625708753292	-0.16221666967532355	0.0409076255054372	-0.2648584227544788	-0.05465925962425491	-0.3195933881159353	-0.16339984403235847
UCSB_IZC00009052_R	Apis mellifera	0.1934955453076317	-0.4778022194990616	0.19519273595393488	-0.28438929646561484	0.14717623125791524	-0.010262416404486621	0.15115836662692295	0.16769926060990012	0.04218185936291832	0.34862838527279516	0.024554664473227433	0.43926090584082844	-0.1585885419036563	0.037129747357069934	-0.26631496612866157	-0.05837168735997876	-0.3288558949502328	-0.16189267935145185
UCSB_IZC00010360_L	Apis mellifera	0.207037172827405	-0.4801906879086274	0.20204653146632134	-0.29265505227470034	0.1423597661732081	-0.0017534112335226143	0.15181253461939642	0.15174299637253885	0.031007695129294882	0.36502405182588105	0.03121765784593336	0.4168625078509398	-0.16742992522922123	0.04734531627712251	-0.27213960883988947	-0.050423834274179846	-0.3259118239924488	-0.15595188663545187
UCSB_IZC00010360_R	Apis mellifera	0.2025671364128855	-0.47675059758055205	0.19388131669720732	-0.2899584347261869	0.14869297186093774	-0.012188467961263438	0.1583938550875511	0.14677000528194345	0.034059857771817	0.35416566137630406	0.01776439208289962	0.438802247470755	-0.16411474794316433	0.04863869241042774	-0.26955924551878474	-0.05054469382192801	-0.321685536451347	-0.15893441244950207
UCSB_IZC00010381_L	Apis mellifera	0.19042203578877526	-0.46430545578740967	0.19432853697668784	-0.3058480527421683	0.14039397798319572	-0.014993756972217269	0.14741678940606762	0.17146381479733697	0.038019264018545884	0.3708343182878703	0.03073943494328052	0.43219247740400313	-0.1620802365454583	0.03839789526653927	-0.26414028906362613	-0.06417392255251478	-0.31509951350746834	-0.1635673177014399
UCSB_IZC00010381_R	Apis mellifera	0.19181107235699127	-0.47162578402076494	0.19339209912111793	-0.29545314278693713	0.13841896516802088	-0.02029390858775449	0.14625182622306376	0.16424720150438332	0.03987710240109399	0.3702308512194704	0.0289682769824062	0.43908013027837023	-0.16291727615072119	0.03887083132110451	-0.26496910841751486	-0.06084871546717592	-0.3108329576844572	-0.16420746346069762
UCSB_IZC00010413_L	Apis mellifera	0.19109978180700846	-0.4829882582583688	0.19029342757299778	-0.29278838532675133	0.1351288232031262	-0.00593509531676855	0.14498450146067166	0.16287659733862664	0.03991828548988782	0.3572785445357774	0.026844803855389315	0.44514860250095534	-0.15246131813559977	0.03963676831362274	-0.2629760331367219	-0.05314735804610057	-0.3128322721167585	-0.17008141574099495
UCSB_IZC00010413_R	Apis mellifera	0.18797612890147603	-0.48189172197936636	0.18837508789861362	-0.2872865332289234	0.13164933504279053	-0.0014765169440435696	0.1479305675430407	0.1600811844872513	0.040547084658100446	0.36468019089468756	0.03201902291332384	0.44301292484875776	-0.1524958615440537	0.035972305038301775	-0.26012197232943657	-0.05645974856697161	-0.31587939308385427	-0.17663208454969395
UCSB_IZC00010479_L	Apis mellifera	0.1856395144134808	-0.4732706695768557	0.19946330978007454	-0.2993480706612477	0.14375228148854963	-0.03006619536082515	0.1388164460997149	0.176479785853564	0.040354925145679704	0.361618124074267	0.02581426361786829	0.44029220950735687	-0.16383384954396882	0.050939899757324006	-0.2592682531331487	-0.05845179674965076	-0.31073863786824896	-0.16819328684393448
UCSB_IZC00010479_R	Apis mellifera	0.1915121067702366	-0.4789284525616554	0.19200466674526553	-0.30183743925997275	0.13596725893592154	-0.033790697604608864	0.1321869116109076	0.17957871865002892	0.03556457030572541	0.37495689844735003	0.03261689022124317	0.4357767642887055	-0.15925339412768383	0.04870242340890554	-0.2536675897161802	-0.054153884268111976	-0.30693142074543683	-0.17030433110063997
UCSB_IZC00010507_L	Apis mellifera	0.18541738578702338	-0.47594944761173297	0.19144955288801985	-0.2946283253125006	0.14196117613475276	-0.011325540737009962	0.15180574224412224	0.15907576740486967	0.0378540179353406	0.36421096893984506	0.020853213240287827	0.44520630191244737	-0.1551930516463266	0.03951636052834973	-0.26095799263183117	-0.06403146877744165	-0.31319004395138894	-0.16207461634682724
UCSB_IZC00010507_R	Apis mellifera	0.18621350075886323	-0.4772305445172115	0.1939572152274295	-0.2949682992550826	0.13932224389924816	-0.0071787270952011	0.15468002737278863	0.15371920499676636	0.03465760888326261	0.36458130919705956	0.0215488824342642	0.4429893858268015	-0.15498501818902044	0.04218395158861239	-0.2620820432321761	-0.060860768948804	-0.31331241715465996	-0.1632355117929402
UCSB_IZC00010508_L	Apis mellifera	0.2094470504697019	-0.48859739256774737	0.18995222556026783	-0.2850318426179214	0.14275042957353343	-0.017950570370872505	0.1487936602730416	0.15425832022124833	0.0345577812678699	0.3589666168432465	0.02465859964243247	0.4348026456628682	-0.16819491871258835	0.05168789258479886	-0.2632090046530512	-0.05328032718688741	-0.3187558234212066	-0.15485534256873412
UCSB_IZC00010508_R	Apis mellifera	0.20291947839369429	-0.49209183361529035	0.19467633267814832	-0.2916082470224316	0.13983429591713664	-0.011745125238704461	0.14688803250874402	0.16098871630030112	0.034892018605073905	0.3589128191943382	0.02339767816627214	0.43097387477567495	-0.1684356188511908	0.050851884291766576	-0.25921123802228113	-0.0515795380507654	-0.3149609793955958	-0.1547025506348914
UCSB_IZC00010536_L	Apis mellifera	0.21637779285425188	-0.4826911911741362	0.20874811358006373	-0.3099198167456484	0.13706203649553014	-0.01346398208605181	0.14377784831727297	0.14913985822486492	0.025254522814250446	0.36001227076271564	0.023942028437201363	0.4225573378366292	-0.17090508431522725	0.056511706998392204	-0.2656690481168111	-0.04164954791948669	-0.31858821006653204	-0.14049663589727934
UCSB_IZC00010536_R	Apis mellifera	0.2158669041130139	-0.4938835573497963	0.20024533735636407	-0.30427451227932845	0.13654574624971055	-0.009234437278772226	0.1417297992302535	0.1497993694653027	0.027615588976735134	0.3577333293818509	0.021253545144455877	0.42748327049559887	-0.16776927411578194	0.05650356578712181	-0.2610825484492421	-0.04019723476819033	-0.3144050985055085	-0.14392979345378723
UCSB_IZC00010537_L	Apis mellifera	0.2039898922209597	-0.4858495330380899	0.19584025429952012	-0.30018386296622696	0.13789941815163675	0.007850299931934951	0.14568904115178172	0.1623125856025172	0.03489894931083537	0.3566068330845563	0.029261462159987733	0.4241470501057141	-0.15739026196077877	0.04268948822614705	-0.2690794754771263	-0.05227020468559235	-0.3211092798568168	-0.15530265626096101
UCSB_IZC00010537_R	Apis mellifera	0.19795558254614196	-0.4820870718442127	0.20464304286403123	-0.3031147708322776	0.13716977359769983	0.0021722227907306074	0.1435702488679824	0.16374644823460144	0.03741150554608111	0.3568238105802523	0.02723424144969319	0.4257490921912481	-0.16250309587495448	0.043444341493287755	-0.26591334177261056	-0.051957323869271696	-0.31956795722406245	-0.15477674874436045
UCSB_IZC00010554_L	Apis mellifera	0.18093311646655288	-0.4829911254262489	0.18996983826526137	-0.29272756167906566	0.1438082874358957	-0.0011507944856213037	0.14989748964145866	0.15415985786471595	0.03708176994023374	0.3667209724182452	0.024395574141626214	0.44431068065821233	-0.16901174588266296	0.04098477824820306	-0.2533675774299782	-0.054836789049443016	-0.30370675257838714	-0.17447001854899824
UCSB_IZC00010554_R	Apis mellifera	0.17786815110850948	-0.47637994264064065	0.19001625632276872	-0.29657331444196267	0.14478872265408127	-0.013718029437311506	0.1517787750559869	0.1473300480974719	0.041349693233033946	0.3551440264684813	0.010815745830185214	0.4684096345253283	-0.167984441201322	0.04033690054745437	-0.24795866350175505	-0.05590024697358134	-0.30067423950149064	-0.168649076145237
UCSB_IZC00010556_L	Apis mellifera	0.18877858126868288	-0.4760211655868335	0.19981867275995652	-0.30430415678342315	0.13963468155098513	-0.0033822294442139994	0.14832676764824188	0.160156971608142	0.032843446457102354	0.3605702448666593	0.028062568260328158	0.43725352196813283	-0.1671231057717426	0.0462233633276097	-0.25903122476124385	-0.060529700171864015	-0.311310387412311	-0.15996684978420866
UCSB_IZC00010556_R	Apis mellifera	0.18742391799882274	-0.47594866189973206	0.189317116102155	-0.30118031918623267	0.14051622214541568	-0.004717081622123295	0.14960706649147246	0.15633428804863392	0.03986185632132069	0.35414454122464534	0.01913436023314477	0.45520972729706244	-0.16140103253381494	0.04079952395859004	-0.2529419030228759	-0.06492987774900467	-0.3115176037356393	-0.15971214007184
UCSB_IZC00010847_L	Apis mellifera	0.19478811005871524	-0.47297777642887207	0.19747135635376872	-0.2924676399171979	0.14397685419091513	-0.007441847327469053	0.14388354003627138	0.17556622358469834	0.04361691125762274	0.35675552486972867	0.03222256492252901	0.4286586903478532	-0.15947888931146373	0.034224483748296175	-0.2659511301320301	-0.057601194136645675	-0.3305293173763288	-0.16471646474039114
UCSB_IZC00010847_R	Apis mellifera	0.1932402775429417	-0.47165236368351715	0.19834545648995122	-0.2960553955992694	0.14687073976037493	-0.011191627678068652	0.14460547007715538	0.17946188585985082	0.04544378725543993	0.3510689048434451	0.025945867899660996	0.43126904381600234	-0.15849189768431204	0.038072104172960045	-0.265284191680029	-0.05850593722330348	-0.33067550966118275	-0.16246661450809913
UCSB_IZC00010881_L	Apis mellifera	0.19621887147699313	-0.46588228677267274	0.20177132502067113	-0.28552751788965175	0.15729214802483069	-0.0306092348679567	0.16213368932098257	0.14792315349414684	0.04030651361421414	0.3450137960058047	0.00719088014521535	0.4509418259475131	-0.16732409160260395	0.042794039812700864	-0.27116946908684914	-0.04839366980445953	-0.32641986691345476	-0.15626010592542453
UCSB_IZC00010881_R	Apis mellifera	0.2005630122853076	-0.4620235373557069	0.20162111795289678	-0.28411014040568217	0.16203163304340137	-0.03245964966355374	0.16084053845372032	0.15714908310693373	0.037845911112921266	0.3486455673757636	0.01672629134375936	0.43701090434840373	-0.17138223926282573	0.04644494941003822	-0.27449352236334934	-0.05124572822425938	-0.3337527425658324	-0.15941144859193684
UCSB_IZC00016671_L	Apis mellifera	0.17901723238236286	-0.47229579567724744	0.19467356747864584	-0.3126230421717093	0.14847491817982322	-0.013190179640227874	0.14640059687189613	0.16037695871486599	0.03571680704617408	0.3638190814534378	0.010417217986938315	0.44940986994830656	-0.15522261937769566	0.040015090515447826	-0.2553161159494348	-0.055441969200289154	-0.304161604618709	-0.1600700139425849
UCSB_IZC00016671_R	Apis mellifera	0.18461025396568134	-0.4713482256607118	0.19429441904590725	-0.30768924266646747	0.15020948974691564	-0.010667683937345698	0.15318285430701561	0.15073293361116286	0.03204413090252067	0.36481470021604356	0.011061438254421713	0.44600755539163245	-0.1575755541398366	0.04107351275311963	-0.2569950548819247	-0.05392920357085229	-0.31083197720070077	-0.15899434613658064
UCSB_IZC00019263_L	Apis mellifera	0.2088250292022324	-0.49949529824643635	0.18671678019844967	-0.30583388900075703	0.14058067747023004	-0.004259192878312834	0.1321986991686045	0.17366953040724753	0.02910688125109903	0.3680662037659564	0.029035204485199834	0.42117450141705814	-0.16262200698281662	0.04254336516346535	-0.25162153627638717	-0.05143548617389386	-0.31221972851661256	-0.1444297344543271
UCSB_IZC00019263_R	Apis mellifera	0.19828663883914974	-0.4928310054394329	0.19017133489554316	-0.30043070027834257	0.14012492541738844	-0.0061397945039855795	0.13535712079870277	0.18029348076890675	0.03514619512993927	0.3572467226218422	0.03014204317208144	0.43132798069287487	-0.16167504005455896	0.040795225933866266	-0.2509755402782783	-0.05730713955255651	-0.3165776779199675	-0.15295477024317172
UCSB_IZC00026242_L	Apis mellifera	0.19510635927073738	-0.4788279386845504	0.18573336550616845	-0.29137517251066103	0.14340210578541168	-0.004818500443492496	0.14985372701241478	0.17117892275417687	0.0395422636099409	0.36107662197294704	0.030908508540384128	0.434437307551905	-0.16182120025472835	0.034068629018977864	-0.265634337077543	-0.06551853697051882	-0.3170907923927865	-0.16022133268878275
UCSB_IZC00026242_R	Apis mellifera	0.19111270026357008	-0.47528356394354737	0.18652820235630194	-0.2959992912231524	0.13851967066529877	-0.003748918044286134	0.14937000008762646	0.1618333855618515	0.042423647325034286	0.36021712216534374	0.026005923999891323	0.44675934047531707	-0.1594356233000379	0.034381687085731596	-0.2613457483420154	-0.06767699933484458	-0.3131787730556681	-0.16048276274241574
UCSB_IZC00030944_L	Apis mellifera	0.18618283558705445	-0.47356485447359564	0.1949411565838625	-0.3097865351134551	0.13524486984185385	-0.006128761827518557	0.14438375548576626	0.16778061513810774	0.03899454091439977	0.3598232228884527	0.025055001341495076	0.44368320082336293	-0.16083571046398548	0.04204592649954548	-0.2545048154879297	-0.05622655117749198	-0.3094616338025165	-0.16762626275740666
UCSB_IZC00030944_R	Apis mellifera	0.19557209829927116	-0.4792986018528102	0.19198298743779169	-0.3064337462161233	0.1321440239950214	-0.0078920383574647	0.14654249996928784	0.16377345489627174	0.037984826325355214	0.36043398945266236	0.02419584308723019	0.44051755583054497	-0.16534622932258997	0.047098763221228024	-0.25001617181930247	-0.05379812777516581	-0.31305987797206625	-0.16440124919914045
UCSB_IZC00033241_L	Apis mellifera	0.2083673999742485	-0.47712271843747966	0.1939802333650568	-0.2922005131597561	0.13245154560287656	-0.005219661832580859	0.15116000284036357	0.16199891059653487	0.04301687619882125	0.35497643473016005	0.02967960856601612	0.431599918819239	-0.16209449297688516	0.04046742703731742	-0.2693032587645221	-0.05758010315949626	-0.3272579148059747	-0.1569196945939404
UCSB_IZC00033241_R	Apis mellifera	0.20598279636231023	-0.4792961817558524	0.19376654624491335	-0.2952892112969808	0.135349440389532	-0.005825653829767505	0.1491300408437878	0.1641775132846122	0.040850916117671304	0.35078765324188926	0.026191100122705813	0.4363740048387951	-0.15804182517636325	0.0385295556257312	-0.26897292436284953	-0.05738610305508543	-0.3242560905417063	-0.1520715770533431
UCSB_IZC00034449_L	Apis mellifera	0.19403955749541396	-0.47189247484798724	0.20662921912174673	-0.3070613990393676	0.14565864854872496	-0.0016300105976762708	0.14739815289211733	0.16723119459895022	0.037984380355174235	0.3553307820569811	0.027596535459672472	0.4219299204593718	-0.17466238313274823	0.05364571224963779	-0.264389240160114	-0.05282820925363142	-0.3202548705799857	-0.16472551562627985
UCSB_IZC00034449_R	Apis mellifera	0.2024303730496513	-0.4708178628191958	0.20566028323720353	-0.29697116340259566	0.14718105302248496	-0.007824608049190288	0.1558010264791691	0.15792117444554754	0.03595189090540163	0.3583293280212345	0.029622182412623682	0.41801648595780394	-0.1843560236394068	0.05782642198325064	-0.2702919501506681	-0.05282571746598297	-0.321998835316458	-0.16365405867087335
UCSB_IZC00034914_L	Apis mellifera	0.20886523477257932	-0.47505845161946614	0.19199444423033796	-0.3075454897710176	0.1362029771509331	-0.009785348543354111	0.1447860171894374	0.1570329681577355	0.03428400671763798	0.3574202547143627	0.024016346254316284	0.43707072650079676	-0.154878745243587	0.04723337327434213	-0.26259673912313697	-0.049979763036257494	-0.3226735419485187	-0.15638826967714228
UCSB_IZC00034914_R	Apis mellifera	0.20229545716832809	-0.4822928200964741	0.19508285550250642	-0.30287955331928756	0.1443720931373337	-0.01831673557453431	0.1454650494915509	0.1665359552344236	0.031607572150605806	0.3574821643596543	0.018296044247943982	0.43193629673523803	-0.1552470688205366	0.04953916785315493	-0.2587745400826768	-0.04814346531836686	-0.3230974627950569	-0.15386100987380733
UCSB_IZC00036056_L	Apis mellifera	0.20470443896316529	-0.47544452026204154	0.19614282402546585	-0.2875372163530054	0.14243554878219622	-0.01963590569279982	0.14990445945776865	0.1640866428821065	0.039679331525415584	0.35490513568320037	0.028852111399365082	0.4342924431487525	-0.16850674976544547	0.04168406378278173	-0.2688634563209746	-0.05168294332206061	-0.3243485080669579	-0.1606676998669319
UCSB_IZC00036056_R	Apis mellifera	0.2125021243687587	-0.47687030784468076	0.19280046595978267	-0.28989277554412085	0.14248326185228963	-0.02550413821675044	0.15155490004667124	0.16442825912380796	0.04059963358580057	0.3532617822642409	0.023524768580973604	0.43277645395733677	-0.16999559280420257	0.04735490504582426	-0.2707561293538816	-0.047092943600149345	-0.32271343223619353	-0.15846123518550692
UCSB_IZC00036167_L	Apis mellifera	0.17408203268852315	-0.4765880149731657	0.19393716972324598	-0.30258566136120385	0.1422512540772143	0.00704803783033571	0.1516958303097807	0.15947635091097473	0.03904574010809972	0.3547161395802688	0.020857403506262334	0.44749825491067907	-0.15796809609336482	0.04970973696117915	-0.254997626731642	-0.06113607130816284	-0.3089037075881191	-0.17813877255090546
UCSB_IZC00036167_R	Apis mellifera	0.1740910696331697	-0.47633030933805254	0.18837161099524827	-0.3012080492856528	0.1409525401847736	-0.0034712183950644793	0.15146736017653065	0.15734355544076992	0.03814165281068363	0.35880380817323226	0.01798171660200104	0.4587575219097909	-0.1554747861031768	0.04080673887502076	-0.25372335219416986	-0.062484142930812836	-0.30180781210506136	-0.1722179044492302
UCSB_IZC00036441_L	Apis mellifera	0.1934692221101045	-0.47522466946082753	0.1863681492962413	-0.2968966725402055	0.13459135547400125	-0.008491252000656944	0.15044593717171822	0.16002404833791412	0.04347558289082851	0.3613310644817118	0.027020488434373574	0.44504408070383594	-0.16888484001505943	0.0469361659028409	-0.2582789452934287	-0.05859268157864424	-0.30820695006878024	-0.17413008384596707
UCSB_IZC00036441_R	Apis mellifera	0.1945627729615072	-0.4772450049137686	0.18626775641704446	-0.2930475870407632	0.1375973896938843	-0.007893182182241519	0.14771617861587552	0.1711706858294114	0.044371262186839844	0.3612925680672965	0.033649690318673875	0.4363498105440825	-0.17130019567494578	0.04361934767127266	-0.26433105907080157	-0.0604643561332671	-0.3085337954480762	-0.1737822818420256
UCSB_IZC00036553_L	Apis mellifera	0.19198805682408746	-0.4795600491315856	0.18353547430343647	-0.29377079711870024	0.14142719561838912	-0.00312557000590645	0.14597227784444242	0.1716136857725326	0.04134828836514462	0.3594207286869976	0.03206848593400621	0.4384682338951311	-0.16208810596330891	0.03909937010425886	-0.26275260037629894	-0.05728024303901161	-0.3114990725498972	-0.17486535916371715
UCSB_IZC00036553_R	Apis mellifera	0.18976351842903855	-0.47983944842183535	0.1870232040922339	-0.28767796709154425	0.13908556766422847	-0.006526518627221312	0.14938300605986993	0.16550089082457672	0.04232334374378097	0.3593822470434341	0.029621646006530306	0.4435648284861412	-0.16120169112671812	0.037509420205111194	-0.26311490826918715	-0.0623148672967538	-0.31288368659977606	-0.16959858512190995
UCSB_IZC00036565_L	Apis mellifera	0.19173971028282807	-0.46389716424021527	0.20743527434577788	-0.3110547160544537	0.14675819040342136	-0.009848175332389159	0.15358864272921208	0.1439671761846381	0.03213679789846033	0.3556893261504056	0.014506412210016861	0.44316679410539606	-0.16382002077318697	0.04529836085723699	-0.2677402174469721	-0.04354863696258181	-0.3146047896495578	-0.15977296470803737
UCSB_IZC00036565_R	Apis mellifera	0.19150305162035372	-0.4600665593119593	0.2124241544299436	-0.31005534864775586	0.14569300370582916	-0.006946295190927404	0.15346475119616193	0.14107736472420018	0.03810501477029363	0.3492106416492649	0.01224205476366802	0.4472205091454175	-0.16437979778804523	0.040642936703101776	-0.26854887150109247	-0.04285269274943419	-0.3205033611971144	-0.15823055632190564
UCSB_IZC00037222_L	Apis mellifera	0.1999603644137519	-0.48867719224730544	0.19125316060532277	-0.30573094242474447	0.13416867757486137	-0.007472086986622967	0.14552267754561576	0.16588797187549156	0.03658222119801524	0.3504342030802771	0.019655173521243602	0.4438084071187878	-0.16918540096371987	0.047048301325447885	-0.24571544482817492	-0.049619865599920765	-0.3122414290669149	-0.15567879614141183
UCSB_IZC00037222_R	Apis mellifera	0.20114318881519822	-0.48517666012974936	0.1926810387425851	-0.30739160036925584	0.13795082959446414	-0.007861008625385954	0.14496792046460774	0.1607530714728028	0.03904987660017856	0.34666057137421524	0.015040627084443564	0.44774444172916195	-0.16868239880234573	0.04767844489065211	-0.24967156230007864	-0.05043693789505205	-0.31247952019905323	-0.15197032244738817
UCSB_IZC00038548_L	Apis mellifera	0.20979158550752272	-0.49144922037349015	0.1912462854738897	-0.2803994043746137	0.1400469968613675	-0.016427615729344584	0.1532305263427995	0.1481121372756288	0.037586530411238356	0.349018059790295	0.019577701979557133	0.44515852620440555	-0.17006758355725093	0.04721947622775299	-0.2656572942888789	-0.047996324125905834	-0.31575474873024684	-0.15323563489472602
UCSB_IZC00038548_R	Apis mellifera	0.2105486386241449	-0.4843683968618665	0.1868353359324983	-0.28383086758264475	0.14369717798265202	-0.02437024517619294	0.15208857614306381	0.15469942136993525	0.039060262121559525	0.34979671100316473	0.018181064326677404	0.4476262294453469	-0.16697316842818674	0.042886061558952186	-0.2645946998859591	-0.048561816437206515	-0.3188431868164498	-0.1538770973194884
UCSB_IZC00038673_L	Apis mellifera	0.19970980743311473	-0.48638881585691573	0.19172481527302906	-0.31061644122490184	0.1356192234416111	-0.023245523344998263	0.1395074631307374	0.15625967689054449	0.028823872864503663	0.36109941734343143	0.014031287814346122	0.45075855443360874	-0.1549355424688068	0.04940322253102081	-0.2457590882018046	-0.04706932446751669	-0.3087218392867285	-0.1502007663042762
UCSB_IZC00038673_R	Apis mellifera	0.19504628586146985	-0.4884004635717335	0.19313390131908398	-0.3067931666858033	0.13222482319517645	-0.02470754525672377	0.13513449573907002	0.15787150961367294	0.03644812796516128	0.3575088267626426	0.013168281588732733	0.45839755911168345	-0.15534090677652418	0.04942196793163832	-0.2454318735967309	-0.051361810855954274	-0.3043831352954396	-0.151936877049421
UCSB_IZC00038889_L	Apis mellifera	0.2061607460155079	-0.48730699897182017	0.1825950532324016	-0.2950309921871463	0.1329852536569607	-0.013353506657457145	0.15028403234935542	0.1395038034391516	0.03437625614071804	0.352666261945081	0.012023967668543523	0.46364746333663565	-0.1501754286162963	0.03901321208175991	-0.2559564290960791	-0.04777469802208828	-0.31229345135111075	-0.15136454496411825
UCSB_IZC00038889_R	Apis mellifera	0.19928312984414928	-0.48930790664258556	0.18317186663633572	-0.2955729773593461	0.1325203330418803	-0.013715647967255565	0.15211668866674788	0.14322302391525615	0.034413491422243425	0.3570783108305462	0.010224250864817236	0.46287374511318147	-0.15114128558261725	0.03543878441646448	-0.2557377384923133	-0.048337763082989316	-0.3048507364012417	-0.15167956922327258
UCSB_IZC00038891_L	Apis mellifera	0.18877302398193507	-0.4789230151030461	0.19247279297391764	-0.29682450158196416	0.13515341910072703	0.001784310167566222	0.15538095817085815	0.15602577173517068	0.03767168893195888	0.36057271122189455	0.021972516198859704	0.4419453761841855	-0.15530259616656886	0.03796056179591327	-0.257919014394951	-0.06011438721261479	-0.318202788796736	-0.1624268272071048
UCSB_IZC00038891_R	Apis mellifera	0.18883627159633853	-0.47813029094633797	0.19164136542527266	-0.2961215016736574	0.1383470075032393	-0.0036298488158856557	0.15431440567872287	0.15997070151435652	0.037603947488358214	0.35849710939106644	0.02182763326983178	0.44329469868989224	-0.15643074683201247	0.04002757500521991	-0.25786674278106925	-0.0632683775663787	-0.31827314134868023	-0.16064006559827687
UCSB_IZC00040410_L	Apis mellifera	0.19173620050251278	-0.4816755230402924	0.18950234209043443	-0.28911051304298413	0.14123933568722924	-0.0023816733010642993	0.1492075427704705	0.16911255588024968	0.042484808602037044	0.35772800193726717	0.03148603393642055	0.43421453741242055	-0.16838315516039182	0.046412185630643574	-0.26170242516482667	-0.06469463005851171	-0.31557068326388377	-0.16960494141773022
UCSB_IZC00040410_R	Apis mellifera	0.19278484891022518	-0.4762424218797376	0.19513184719857957	-0.29305526651922753	0.14460719235317684	-0.008332178061240467	0.14934293809064833	0.1708727649758703	0.043191863602998204	0.3577966511328241	0.02874785064484517	0.4291998634973042	-0.17112026314724332	0.05109883504341196	-0.26412071461306585	-0.0643825805584071	-0.3185655630401635	-0.16695566763079878
UCSB_IZC00040910_L	Apis mellifera	0.20501917220249385	-0.482712892070299	0.1844613384740897	-0.2946859644682752	0.13615318328103695	-0.008883632540669283	0.15006017934951754	0.17014753221007486	0.0435032640639203	0.35491211159345676	0.025541702212862616	0.437961416873832	-0.1670476052284433	0.03703649885466986	-0.2639662270672192	-0.05686952021375173	-0.3137250072882578	-0.1569055502390394
UCSB_IZC00040910_R	Apis mellifera	0.20639109405362632	-0.481739910472164	0.18846023795924804	-0.2922623721694463	0.1375104919702263	-0.011552539569345002	0.14898191456140383	0.17127638190742586	0.04284093873853989	0.3548690569586294	0.02782264010107391	0.4336778773202683	-0.16744066649082484	0.038396407249569955	-0.2661637722575499	-0.05675300104056505	-0.31840287863574507	-0.1559119001843717
