<<<<<<< HEAD:R/data/subset_data.csv
"","catalogNumber","LM1x","LM2x","LM3x","LM4x","LM5x","LM6x","LM7x","LM8x","LM9x","LM1y","LM2y","LM3y","LM4y","LM5y","LM6y","LM7y","LM8y","LM9y","Species","Genus","Subfamily","Family","Sex","Collection"
"66","UCSB_IZC00058709_L",0.389773449659749,0.29838891160457,-0.0130711555363502,-0.119557129578515,-0.334866087759127,-0.500889994124031,0.0334946824024909,0.101992538176652,0.144734785154561,0.132660415768265,0.21400935593117,0.1864301480267,0.211220057710629,0.0355316509459201,0.0123761207103741,-0.18069308275734,-0.289556245421415,-0.321978420914305,"Ceratina strenua","Ceratina","Xylocopinae","Apidae","Female","UCSB"
"67","UCSB_IZC00058790_L",0.392669250978765,0.285051046922763,-0.00123487892568412,-0.118036635609627,-0.323186021999085,-0.510793851422193,0.0310385602190462,0.0940512159316625,0.150441313904352,0.138412259134903,0.21607522418315,0.183899824725435,0.207215276992314,0.0418853688041816,0.0123636823120518,-0.181103897694177,-0.287949854627998,-0.330797883829865,"Ceratina strenua","Ceratina","Xylocopinae","Apidae","Female","UCSB"
"68","UCSB_IZC00055264_L",0.393884369247868,0.28677563038874,-0.00590315858621818,-0.123450887532034,-0.338149778642248,-0.502355348967062,0.0328740475517022,0.0978730913284084,0.158452035210842,0.132621543574343,0.211716507214779,0.18063934828291,0.205517864931104,0.038920206618534,0.0198942056687388,-0.180392840314416,-0.27922441418831,-0.32969242178768,"Ceratina strenua","Ceratina","Xylocopinae","Apidae","Female","UCSB"
"69","UCSB_IZC00058718_R",0.38892392965672,0.288130224359326,0.0043088486274523,-0.114141802596134,-0.340075807495876,-0.492584962714231,0.0267215793812072,0.0948010086972833,0.143916982084257,0.137105206024597,0.223039897688572,0.194601035993895,0.21050271359072,0.030469586715438,0.0136263575457992,-0.187268684823811,-0.291925177221823,-0.330150935513382,"Ceratina strenua","Ceratina","Xylocopinae","Apidae","Female","UCSB"
"70","UCSB_IZC00058764_L",0.402049385085106,0.28646805195598,-0.000233725069950508,-0.113478876308597,-0.335854715038443,-0.497881684111535,0.0200993637407043,0.088763220173077,0.150068979573658,0.143034761823189,0.216480266699696,0.179052019561305,0.208216270655863,0.0313584863658408,0.01435260060335,-0.179872798433702,-0.283301538411661,-0.329320068863883,"Ceratina strenua","Ceratina","Xylocopinae","Apidae","Female","UCSB"
"71","UCSB_IZC00041916_L",0.452195100572011,0.34064806888432,-0.0639220933917453,-0.183409936259955,-0.349099704373669,-0.45731702252652,0.0114320033606373,0.0919939901737357,0.157479593561184,0.131731393956404,0.218997223113593,0.113640936177093,0.145171910984206,0.0386087207383948,0.0434471495360671,-0.113038334543089,-0.276116336010397,-0.30244266395227,"Diadasia bituberculata","Diadasia","Apinae","Apidae","Female","UCSB"
"72","UCSB_IZC00037492_R",0.439568955795971,0.324308507831725,-0.0706333308602221,-0.17992759271543,-0.345045901149419,-0.489295074723029,0.0493753593779034,0.100399333985664,0.171249742456833,0.114502371834379,0.207258552919019,0.11621477280447,0.143475602647218,0.0470366569806626,0.0510162684489093,-0.0946282533580264,-0.27672388780584,-0.308152084470792,"Diadasia bituberculata","Diadasia","Apinae","Apidae","Female","UCSB"
"73","UCSB_IZC00030264_R",0.446442618123567,0.340088397640007,-0.0748536391100967,-0.190355742025026,-0.354747813172305,-0.463765812719784,0.0422779667832031,0.0935813173129287,0.161332707167504,0.128620175800108,0.205725365817546,0.112776492042126,0.140765346815151,0.0443402225162451,0.0491374643314186,-0.0969175303131837,-0.279711157580559,-0.30473637942885,"Diadasia bituberculata","Diadasia","Apinae","Apidae","Female","UCSB"
"74","UCSB_IZC00031299_L",0.443922772631373,0.325960277969536,-0.0758134875980395,-0.185770681816604,-0.345453326089029,-0.473303690837493,0.037200421953734,0.100148785529434,0.173108928257087,0.110191173749921,0.212487466580294,0.121627157173624,0.145321139161679,0.0512083343406322,0.0413534018966458,-0.086611526413066,-0.283145204411869,-0.312431942077859,"Diadasia bituberculata","Diadasia","Apinae","Apidae","Female","UCSB"
"75","UCSB_IZC00031299_R",0.448544431723411,0.320486181380767,-0.0659479755822502,-0.17837862513766,-0.337332268334063,-0.485814958964598,0.0350472666603921,0.0970182445525081,0.166377703701494,0.121911137694814,0.210393605180869,0.117365783998016,0.14170636947871,0.0452601091151722,0.0459125454051314,-0.0906860412398763,-0.276192153552058,-0.315671356080778,"Diadasia bituberculata","Diadasia","Apinae","Apidae","Female","UCSB"
"76","UCSB_IZC00037171_L",0.437703362560936,0.323447881272233,-0.0581948680558759,-0.177922694992503,-0.353828783515443,-0.473048241478231,0.0263120621407945,0.100238782005382,0.17529250006271,0.115306155454258,0.217300257342018,0.11691741624341,0.15034167999639,0.0453373163810125,0.0491059382372519,-0.109849811964636,-0.277074456600918,-0.307384495088788,"Diadasia bituberculata","Diadasia","Apinae","Apidae","Female","UCSB"
"77","UCSB_IZC00040929_L",0.438904127120343,0.323179325291683,-0.039610218950059,-0.18137778139725,-0.337953526559768,-0.464233495128011,0.0190644494050076,0.0820912109366997,0.159935909281357,0.137253463867151,0.229674955580965,0.124709311523801,0.143140268031985,0.046596566801616,0.0437818163322244,-0.118550209917244,-0.288489749325664,-0.318116422894834,"Diadasia bituberculata","Diadasia","Apinae","Apidae","Female","UCSB"
"78","UCSB_IZC00038762_R",0.44312110515298,0.317823411554876,-0.0669027816601816,-0.186597319694495,-0.344981267893274,-0.474463626126835,0.0366674224166684,0.105219578176483,0.170113478073778,0.11729373082104,0.211293838205202,0.117771274560089,0.148025229884001,0.05326402158935,0.046706245653856,-0.0990860046099853,-0.278289628353168,-0.316978707750385,"Diadasia bituberculata","Diadasia","Apinae","Apidae","Female","UCSB"
"79","UCSB_IZC00037347_L",0.440158171000663,0.324567153603996,-0.076876071465079,-0.185576110564203,-0.33648168006206,-0.474754308436475,0.049899408750523,0.0995704912572363,0.159492945915399,0.124074541124613,0.212316117501276,0.119756172509102,0.147938919419445,0.0563417787810443,0.0423731678940983,-0.0969449836209187,-0.284701807074334,-0.321153906534326,"Diadasia bituberculata","Diadasia","Apinae","Apidae","Female","UCSB"
"80","UCSB_IZC00038796_L",0.444100871657287,0.320942712771864,-0.057200733787416,-0.17844226340492,-0.342844333245105,-0.48450541431619,0.0372476431392215,0.0910192227733439,0.169682294411914,0.125099738605135,0.207532358083577,0.120285832479564,0.142569827621421,0.0446546034676497,0.0464217485812518,-0.0950023274069109,-0.282237217171604,-0.309324564260086,"Diadasia bituberculata","Diadasia","Apinae","Apidae","Female","UCSB"
"81","UCSB_IZC00043584_L",0.429348365711579,0.298657936284721,-0.0248929826594877,-0.152783995061606,-0.368615991646672,-0.454664882560984,0.0345499257757241,0.0874609317160553,0.150940692440669,0.157364369419826,0.208794826449588,0.136639457836643,0.166698441498385,0.021229858112911,0.0504024634650334,-0.100211815558184,-0.289173931315992,-0.351743669908208,"Eucera actuosa","Eucera","Apinae","Apidae","Female","UCSB"
"82","UCSB_IZC00009829_L",0.444501606645165,0.266952456604482,-0.0242855621310747,-0.166727427051234,-0.368210777163955,-0.44831528937056,0.0429546505417163,0.0916656702542768,0.16146467167118,0.143696936678962,0.208563800368064,0.145906642996683,0.165398957854785,0.0268457857044708,0.055414762895337,-0.0930375778192842,-0.291415738133758,-0.361373570545258,"Eucera actuosa","Eucera","Apinae","Apidae","Female","UCSB"
"83","UCSB_IZC00046915_L",0.451557437046954,0.266469699928461,-0.0380233376065428,-0.177152742953276,-0.355395002029865,-0.442137239466497,0.041298707122258,0.0877138954069996,0.165668582551512,0.143189300039877,0.211174831773386,0.144356175000467,0.167330760851759,0.0253950640066539,0.0622792762285432,-0.0995656115542292,-0.294850155476821,-0.359309640869632,"Eucera actuosa","Eucera","Apinae","Apidae","Female","UCSB"
"84","UCSB_IZC00030337_L",0.447279070287084,0.273531497285324,-0.0159056371967224,-0.15797930054556,-0.365942544781086,-0.453699641269144,0.0358667197917917,0.0833801627701637,0.153469673658151,0.150762872894344,0.213331712311151,0.138465505096231,0.165240698887615,0.0212335983186632,0.0499141109864728,-0.0924836790501396,-0.287699293612138,-0.358765525832202,"Eucera actuosa","Eucera","Apinae","Apidae","Female","UCSB"
"85","UCSB_IZC00047396_L",0.449979887076267,0.270755672976298,-0.0256809072186474,-0.161879146397223,-0.3726367264589,-0.445415331982945,0.0407942708659021,0.0837136276713057,0.160368653467943,0.140036542473486,0.211290215396049,0.14718213308034,0.17045354395476,0.00871772829037189,0.058241143558987,-0.0923637460416644,-0.289430249943779,-0.354127310768546,"Eucera actuosa","Eucera","Apinae","Apidae","Female","UCSB"
"86","UCSB_IZC00047281_L",0.441176541440045,0.266240683333729,-0.0264055040746176,-0.171605734313287,-0.361804454756137,-0.440671709097789,0.037147141252313,0.0888187376918438,0.167104298523903,0.14382117549516,0.213182966916079,0.150192094952269,0.168868419384907,0.0265505569837959,0.0584513374561725,-0.0970974496264953,-0.30142488558079,-0.362544215981096,"Eucera actuosa","Eucera","Apinae","Apidae","Female","UCSB"
"87","UCSB_IZC00047293_L",0.453614964116131,0.27409581535052,-0.0320827678026761,-0.166155708075258,-0.356378956011032,-0.447099078042784,0.0387682688765655,0.0820020186127313,0.153235442975802,0.151363800238167,0.211837635564696,0.142529836367691,0.164893189279643,0.0240749441403246,0.0505207599196504,-0.0964789704099464,-0.285558665727338,-0.363182529372888,"Eucera actuosa","Eucera","Apinae","Apidae","Female","UCSB"
"88","UCSB_IZC00043471_L",0.456141579613122,0.269015484879656,-0.0209528463997492,-0.169538952074277,-0.371673848474142,-0.441993162542534,0.041532865896638,0.0799550483673064,0.157513830733982,0.145986059864843,0.213076050351148,0.14065242893836,0.16259791518836,0.0167630904213011,0.0571060934700522,-0.0929004026279069,-0.283937248083698,-0.359343987522456,"Eucera actuosa","Eucera","Apinae","Apidae","Female","UCSB"
"89","UCSB_IZC00047217_L",0.453298071459293,0.277167341714632,-0.0321921660871669,-0.160589959121383,-0.366825804958232,-0.451233075728723,0.0350019111056755,0.0850244942899881,0.160349187325911,0.14569895625683,0.209978806924607,0.135669407403286,0.16357778126178,0.0196624356054235,0.0565850531109446,-0.0985572421276563,-0.282485783792066,-0.350129414643146,"Eucera actuosa","Eucera","Apinae","Apidae","Female","UCSB"
"90","UCSB_IZC00047317_L",0.456578486170024,0.272219572525056,-0.0298252665139162,-0.179792910704323,-0.365242300916484,-0.444579810759762,0.0372459081808111,0.0863037276780262,0.167092594340567,0.145623085262068,0.20385397815399,0.138043442128937,0.159349442308174,0.0268911219979795,0.0601681348233646,-0.0976376292112531,-0.28544031239558,-0.350851263067681,"Eucera actuosa","Eucera","Apinae","Apidae","Female","UCSB"
"91","UCSB_IZC00010287_L",0.44943058989627,0.387394681278538,-0.0684660330278651,-0.207324413804127,-0.405801909199738,-0.43829614241007,0.0443105163202131,0.0798151734683726,0.158937537478407,0.0969664725867294,0.228736994971543,0.10137784196663,0.116911093974332,0.023167791532764,0.0471731173831195,-0.0882534232953576,-0.239035570470492,-0.287044318649268,"Habropoda depressa","Habropoda","Apinae","Apidae","Female","UCSB"
"92","UCSB_IZC00047053_L",0.454985208621026,0.390445176909762,-0.0676027002113008,-0.203013309294839,-0.400978310142084,-0.43915283212448,0.036133914304986,0.0696848742093094,0.159497977727616,0.0965428647075531,0.235310290848452,0.100681911885881,0.114851909422878,0.0185598706478498,0.043125710925551,-0.0869149101107844,-0.236508714489814,-0.285648933837566,"Habropoda depressa","Habropoda","Apinae","Apidae","Female","UCSB"
"93","UCSB_IZC00033743_R",0.453477400500271,0.390326585723568,-0.0649575509251293,-0.206503112489046,-0.407561366121635,-0.437816613530678,0.0347430628529755,0.0791492769399539,0.15914231704972,0.0902423437738355,0.235101730851795,0.101762270952957,0.115930047000246,0.0214336359120946,0.0429731469450562,-0.095370007676794,-0.230569895952078,-0.28150327180711,"Habropoda depressa","Habropoda","Apinae","Apidae","Female","UCSB"
"94","UCSB_IZC00033743_L",0.456974583030802,0.385916728288961,-0.0695407055280119,-0.210544885952735,-0.405839861680352,-0.43986478656414,0.0423296825221161,0.0771055634974802,0.16346368238588,0.0895701980443733,0.229116974878943,0.0996867592541838,0.117102163342672,0.0246717259970866,0.0433272221867836,-0.0903412742257183,-0.231750555584902,-0.281383213893422,"Habropoda depressa","Habropoda","Apinae","Apidae","Female","UCSB"
"95","UCSB_IZC00041391_R",0.456935444679438,0.387983680370931,-0.0735092821278346,-0.197639671260641,-0.399271308846544,-0.442626496296182,0.0371706558303037,0.0740811219659548,0.156875855684576,0.0992016075907331,0.233137595261754,0.0972132857393942,0.11617259823655,0.0212379080023846,0.0444567383972896,-0.0921204763278736,-0.235389856286873,-0.283909400613359,"Habropoda depressa","Habropoda","Apinae","Apidae","Female","UCSB"
"96","UCSB_IZC00041391_L",0.448340041086812,0.38646242378378,-0.0672009557860307,-0.195238085386908,-0.402609478534575,-0.445279869921814,0.0398388826389795,0.0758235204766853,0.159863521643073,0.104366151616471,0.22438491329347,0.100945717857862,0.121479287045104,0.0212583657404761,0.0450199555904832,-0.0935779128362455,-0.237899169236224,-0.285977309071398,"Habropoda depressa","Habropoda","Apinae","Apidae","Female","UCSB"
"97","UCSB_IZC00047053_R",0.449618842434325,0.392173636333415,-0.0603094601831774,-0.191945085736294,-0.402468048852311,-0.446489483757127,0.0356208125191653,0.0692056083017853,0.15459317894022,0.106914129474367,0.228680933329837,0.102875222973483,0.115295016811436,0.0182319114546577,0.0396379891963224,-0.0894876754896325,-0.235003115678834,-0.287144412071637,"Habropoda depressa","Habropoda","Apinae","Apidae","Female","UCSB"
"98","UCSB_IZC00010287_R",0.452264739177828,0.388812434530811,-0.0698596441012453,-0.206498159636084,-0.40630118179716,-0.430392121350951,0.0442511011738352,0.0745984419920151,0.153124390010951,0.107360635631096,0.226789029853831,0.098811433860089,0.120926452038059,0.0234573692707747,0.0437770522919749,-0.0883272761074235,-0.242726854563643,-0.290067842274757,"Habropoda depressa","Habropoda","Apinae","Apidae","Female","UCSB"
"99","UCSB_IZC00014915_L",0.449387087383351,0.374976004856673,-0.0580141055699425,-0.215026037349208,-0.412752773442451,-0.444073244000598,0.0478186598061454,0.0772678902134988,0.180416518102527,0.0819961317891726,0.221026302952665,0.104578813861154,0.121981030154772,0.026973747324815,0.0458473799334835,-0.0839196672046823,-0.239646637609314,-0.278837101202065,"Habropoda depressa","Habropoda","Apinae","Apidae","Female","UCSB"
"100","UCSB_IZC00014915_R",0.450757125271979,0.372538802909645,-0.0614010373320184,-0.205385227761619,-0.41480469098639,-0.443028465282676,0.0452164199701604,0.0758999222694531,0.180207150941464,0.0842063870266417,0.22082848878192,0.106957557737081,0.123944710035849,0.0240600528878191,0.0458815097794203,-0.0862564025716276,-0.241686803645691,-0.277935500031413,"Habropoda depressa","Habropoda","Apinae","Apidae","Female","UCSB"
"101","UCSB_IZC00046903_R",0.390408726285134,0.311483481874645,-0.00670845313683272,-0.106151066415558,-0.338599009909595,-0.499788245548305,0.0153414384888891,0.0783967354601376,0.155616392901483,0.10102775430879,0.257069053517869,0.177915363611181,0.20736050088307,0.0261911790510017,-0.00215069455662915,-0.165291458462798,-0.284697742983874,-0.317423955368611,"Halictus farinosus","Halictus","Halictinae","Halictidae","Female","UCSB"
"102","UCSB_IZC00040311_L",0.400577520724621,0.313371398299382,-0.0181933008690284,-0.109369989805559,-0.341804832092255,-0.501999062968539,0.0202244723769102,0.0810621057496095,0.15613168858486,0.0999165709101265,0.245616538120373,0.175301759913331,0.203054088743322,0.024440937741898,0.000294375860502287,-0.159989013978072,-0.278726963865729,-0.30990829344575,"Halictus farinosus","Halictus","Halictinae","Halictidae","Female","UCSB"
"103","UCSB_IZC00047210_R",0.394056405013285,0.317188674747555,-0.0140756746917493,-0.105310114975468,-0.343152548262432,-0.501763546281457,0.0143062059561945,0.0757040792671568,0.163046519226917,0.0984130869609245,0.252543906304429,0.174149002054793,0.202467158123049,0.0237116334291434,0.00245631103716433,-0.168200904392186,-0.276675258321901,-0.308864935195415,"Halictus farinosus","Halictus","Halictinae","Halictidae","Female","UCSB"
"104","UCSB_IZC00042935_R",0.395712335229571,0.313114292777875,-0.0204530922894157,-0.113382353358796,-0.336375196620698,-0.492359690331117,0.0116237552523116,0.078287824669856,0.163832124670412,0.0993264176980261,0.256119517807947,0.176070076057465,0.203739416759722,0.0267258407283875,0.00641529644361697,-0.170195352555879,-0.285793634586808,-0.31240757835248,"Halictus farinosus","Halictus","Halictinae","Halictidae","Female","UCSB"
"105","UCSB_IZC00030122_R",0.394138021297735,0.30310654457694,-0.0228313179685526,-0.107514211462448,-0.337658647815659,-0.497426108865436,0.0170035555370651,0.0847453368212789,0.166436827879075,0.0978890446430754,0.2534979425055,0.175280341985163,0.204390651072283,0.031772314573119,0.00821323329780554,-0.16618582040173,-0.285639732292446,-0.319217975382773,"Halictus farinosus","Halictus","Halictinae","Halictidae","Female","UCSB"
"106","UCSB_IZC00036773_L",0.392339433495927,0.314649518306793,-0.0119104593071969,-0.114203104498396,-0.337975020401701,-0.493615076382088,0.010914838528679,0.0770792193550449,0.162720650902943,0.101726422078335,0.2540878113945,0.177583769544326,0.207227118323898,0.0246874510974479,0.00513734079272069,-0.176379407859787,-0.283556849709546,-0.310513655661894,"Halictus farinosus","Halictus","Halictinae","Halictidae","Female","UCSB"
"107","UCSB_IZC00046903_L",0.390412758473936,0.312339257220127,-0.0123374361398916,-0.109666416391319,-0.345412661842365,-0.489208409443244,0.015588498712693,0.0793891253309835,0.158895284079082,0.0985368022331232,0.259537736762639,0.177646405823398,0.207264980658633,0.0260242610258578,0.0032359982383632,-0.170772001520761,-0.286458960555522,-0.315015222665731,"Halictus farinosus","Halictus","Halictinae","Halictidae","Female","UCSB"
"108","UCSB_IZC00047210_L",0.394688810638264,0.316090552293604,-0.0113686434036781,-0.104355650763195,-0.347030736910003,-0.500503330010271,0.0134996031498872,0.0774294941610398,0.161549900844352,0.102754169586305,0.249963997594325,0.173582460569348,0.199305295807742,0.0217658758106415,0.00686669530412151,-0.167793372937913,-0.280003071816931,-0.306442049917636,"Halictus farinosus","Halictus","Halictinae","Halictidae","Female","UCSB"
"109","UCSB_IZC00034847_R",0.389192376777735,0.312214515013259,-0.0101752653316513,-0.095450388249792,-0.343963617600367,-0.507743184701922,0.0187643295310046,0.0791245609855094,0.158036673576226,0.103725335547525,0.250052094566873,0.175277968403441,0.205768542763212,0.0240991262862419,0.00238298326053152,-0.169362371763219,-0.281061801480083,-0.310881877584523,"Halictus farinosus","Halictus","Halictinae","Halictidae","Female","UCSB"
"110","UCSB_IZC00034847_L",0.392292291398277,0.315015588741817,-0.0114536477051414,-0.108461245224997,-0.346154005465555,-0.498638245016873,0.0179527761273066,0.0831016886325452,0.156344798512619,0.0964115584260081,0.24947000227592,0.179211288788924,0.211595412660504,0.0213083246285208,-0.00102854295062449,-0.16882379900429,-0.278354568793256,-0.309789676031708,"Halictus farinosus","Halictus","Halictinae","Halictidae","Female","UCSB"
"111","LACM_ENT601968_L",0.397882390841474,0.252048959180689,0.0304962403455414,-0.104778190637649,-0.381292198035641,-0.54784416300026,0.0314740374303091,0.133983835698003,0.188029088177536,0.093176535118505,0.179131371809019,0.1761420330681,0.205910719487156,0.0373207328273119,0.0138231947743552,-0.133322837256567,-0.256850163902688,-0.315331585925194,"Hesperapis larreae","Hesperapis","Dasypodainae","Melittidae","Female","LACM"
"112","LACM_ENT602211_R",0.405160707295914,0.249296387233701,0.0299485299079587,-0.110262562852804,-0.365739067612063,-0.538544498089051,0.0217600873339421,0.125036956094164,0.183343460688239,0.101442111648472,0.190701011073033,0.172424889063015,0.207299432534976,0.0323165063176103,0.0166575858088382,-0.131045160678243,-0.266032304741401,-0.323764071026302,"Hesperapis larreae","Hesperapis","Dasypodainae","Melittidae","Female","LACM"
"113","LACM_ENT602232_R",0.397812082737689,0.235953736019346,0.039830680773688,-0.0860171053484712,-0.371559882564954,-0.540207206925033,0.0191120657254332,0.119625116897214,0.185450512685085,0.110567998292978,0.186637926134663,0.185821012450377,0.215808320792602,0.0293757343186646,0.0107418994709068,-0.131078159632708,-0.274162222291533,-0.33371250953595,"Hesperapis larreae","Hesperapis","Dasypodainae","Melittidae","Female","LACM"
"114","LACM_ENT601968_R",0.411439994473191,0.245734990704775,0.0367405919304638,-0.109978968230565,-0.376328119350098,-0.54366863232402,0.0278351610765167,0.124924149775716,0.183300831944017,0.0929053221441999,0.182533373241711,0.1780299650683,0.210146339701244,0.0295236109079315,0.00898156047083798,-0.131610281546915,-0.255294614976381,-0.315215275010932,"Hesperapis larreae","Hesperapis","Dasypodainae","Melittidae","Female","LACM"
"115","LACM_ENT602232_L",0.401451665782192,0.233069346378475,0.044510276018222,-0.0984854790301932,-0.374197145665694,-0.532834500431075,0.0208097587958913,0.119641752832896,0.186034325319284,0.106876103999972,0.190141116648666,0.181431409181225,0.216293711519896,0.0305889524027578,0.012270724067309,-0.127525152752416,-0.276431991124395,-0.333644873943018,"Hesperapis larreae","Hesperapis","Dasypodainae","Melittidae","Female","LACM"
"116","LACM_ENT601925_R",0.409959656429431,0.239559316108121,0.032306977657335,-0.100344208065857,-0.367047095349914,-0.544598152654033,0.0188956267106931,0.122425461122784,0.188842418041437,0.105152085671889,0.182079702748415,0.173396328712866,0.210050008967256,0.0351696373054371,0.011115902559316,-0.128981314996098,-0.259566127911942,-0.32841622305714,"Hesperapis larreae","Hesperapis","Dasypodainae","Melittidae","Female","LACM"
"117","LACM_ENT247827_L",0.414114681338607,0.238139073357144,0.034423858593741,-0.104702109014525,-0.365186825012293,-0.540934441615822,0.0149404102593168,0.122640641508084,0.186564710585744,0.0951758328647493,0.18888405671662,0.18021765476547,0.212976498978745,0.0331631442199336,0.00530421874924603,-0.127215218048244,-0.270561944641857,-0.317944243604666,"Hesperapis larreae","Hesperapis","Dasypodainae","Melittidae","Female","LACM"
"118","LACM_ENT602319_R",0.400089624051755,0.242769980699766,0.0414280184132336,-0.106017723606769,-0.363984191399669,-0.540063151338309,0.0184506811309292,0.123479380064879,0.18384738198418,0.0996676162790645,0.194349979801201,0.185319075776979,0.207265484455699,0.0364645795509744,0.00866915345638565,-0.131789262627349,-0.272416873583153,-0.3275297531098,"Hesperapis larreae","Hesperapis","Dasypodainae","Melittidae","Female","LACM"
"119","LACM_ENT601903_R",0.413000883280029,0.229642577609765,0.0279353023902302,-0.100574885997852,-0.372232013206798,-0.536634692124115,0.0163743706555294,0.129406742806963,0.193081714586251,0.0887843894783699,0.189128547073328,0.18321390211223,0.216426856418254,0.0336757367422838,0.0107364701576126,-0.133253218485885,-0.266757421235937,-0.321955262260256,"Hesperapis larreae","Hesperapis","Dasypodainae","Melittidae","Female","LACM"
"120","LACM_ENT247827_R",0.419753117678397,0.23496987551872,0.0349529080895451,-0.104198789407984,-0.36873430970007,-0.540667311411721,0.0135550489653325,0.121665521269155,0.188703938998623,0.0913544393159002,0.188203579965381,0.18014560730439,0.212106867897759,0.0293803961597783,0.00573570044262393,-0.121958323854588,-0.270533561654915,-0.314434705576329,"Hesperapis larreae","Hesperapis","Dasypodainae","Melittidae","Female","LACM"
"121","UCSB_IZC00063917_L",0.406252901125068,0.27689687800071,-0.0301858061758744,-0.104404394043301,-0.325623236977588,-0.52417548545571,0.0384528005611317,0.0968132238674381,0.165973119098123,0.11264162856606,0.204133145026834,0.188962964753054,0.223232074306705,0.0278330909283434,0.0118963171018448,-0.177650112771669,-0.277168291541699,-0.313880816369473,"Lasioglossum hitchensi","Lasioglossum","Halictinae","Halictidae","Female","UCSB"
"122","UCSB_IZC00063955_L",0.394839682537325,0.277310333159842,-0.0289658933677958,-0.10619820362105,-0.336795897409737,-0.512192795235683,0.0464872978647549,0.0979513729703681,0.167564103101973,0.122102402073214,0.205461016878642,0.185414809322128,0.222774288594586,0.027532045421938,0.0283388449288272,-0.19494220561529,-0.276274035920378,-0.32040716568367,"Lasioglossum hitchensi","Lasioglossum","Halictinae","Halictidae","Female","UCSB"
"123","UCSB_IZC00059189_L",0.409011677326323,0.27005107128785,-0.0268988781863176,-0.103516828875641,-0.329892138930748,-0.49411867796011,0.0275426353170336,0.0915583431439439,0.156262796877667,0.137885334258424,0.215754839554026,0.185043920191171,0.218958541902994,0.0236326647699689,0.026851942127731,-0.185972799381455,-0.291600755069131,-0.330553688353731,"Lasioglossum hitchensi","Lasioglossum","Halictinae","Halictidae","Female","UCSB"
"124","UCSB_IZC00058777_L",0.396459920788561,0.251060162052248,-0.0312869783936363,-0.106742267708687,-0.331261996213343,-0.527030271173111,0.0575601842177847,0.110598306942731,0.180642939487454,0.108188954817672,0.193608041970801,0.194742473863256,0.231260242926924,0.0341408444013619,0.029779332059677,-0.188807796048883,-0.28050866919158,-0.322403424799232,"Lasioglossum hitchensi","Lasioglossum","Halictinae","Halictidae","Female","UCSB"
"125","UCSB_IZC00063954_L",0.412355052892692,0.268959659608379,-0.0269092604695415,-0.104701104180463,-0.324330456009281,-0.514676383068909,0.0424705157793648,0.0908581436944178,0.155973831753345,0.129007878851336,0.211201505556919,0.182385886925641,0.215587973928446,0.0241314178225256,0.0252926915734709,-0.183029904709535,-0.280191702672748,-0.324385747276053,"Lasioglossum hitchensi","Lasioglossum","Halictinae","Halictidae","Female","UCSB"
"126","UCSB_IZC00055286_L",0.409258766362676,0.258591315975983,-0.0147164903082202,-0.123368810232422,-0.320005328090215,-0.513805742932003,0.0401802202465439,0.0963846099010242,0.167481459076629,0.123210324901289,0.198964220471155,0.190546111790951,0.229438447079041,0.0367371568200138,0.0135090402449291,-0.180773297124067,-0.286533290977338,-0.325098713205975,"Lasioglossum hitchensi","Lasioglossum","Halictinae","Halictidae","Female","UCSB"
"127","UCSB_IZC00063940_L",0.406524422741093,0.258952826215029,-0.0277026241199621,-0.119238695275827,-0.330108619340192,-0.523264011667335,0.0511369163284171,0.10755655677952,0.176143228339253,0.10834017340219,0.196576829035286,0.18410909409307,0.223190849944141,0.0348573479927712,0.0248700863193795,-0.172548678365547,-0.277344518584816,-0.322051183836479,"Lasioglossum hitchensi","Lasioglossum","Halictinae","Halictidae","Female","UCSB"
"128","UCSB_IZC00059219_L",0.407677592131095,0.266260323599139,-0.0250882566648931,-0.115386272847566,-0.314085751582392,-0.522170229809516,0.0397986062947777,0.0957095430070649,0.167284445872296,0.119258382932256,0.207452878222059,0.189930511976154,0.215180563477203,0.0392592845802773,0.0168336781932916,-0.181200641749235,-0.285466089815163,-0.321248567816837,"Lasioglossum hitchensi","Lasioglossum","Halictinae","Halictidae","Female","UCSB"
"129","UCSB_IZC00065443_L",0.415946878224518,0.26761624602073,-0.0228799827636085,-0.104359368477829,-0.323245709557745,-0.51686299880746,0.0387481169285805,0.0869673319897236,0.158069486443094,0.12572621102581,0.209423009952712,0.19009772625733,0.21625455250549,0.0211692567430518,0.0212741244020086,-0.187029374365128,-0.279680488309858,-0.317235018211418,"Lasioglossum hitchensi","Lasioglossum","Halictinae","Halictidae","Female","UCSB"
"130","UCSB_IZC00059172_L",0.405689672330386,0.277103299657683,-0.0297430573338033,-0.108465201985579,-0.320325299690125,-0.507296122515174,0.0317229488715611,0.0879257590205041,0.163388001644549,0.128293331438959,0.212642222975047,0.187014892024151,0.221404607818128,0.0314458514165748,0.0177551111477261,-0.191698536635268,-0.287131218462791,-0.319726261722527,"Lasioglossum hitchensi","Lasioglossum","Halictinae","Halictidae","Female","UCSB"
