"","catalogNumber","LM1x","LM2x","LM3x","LM4x","LM5x","LM6x","LM7x","LM8x","LM9x","LM1y","LM2y","LM3y","LM4y","LM5y","LM6y","LM7y","LM8y","LM9y","Species","Genus","Subfamily","Family","Sex","Collection"
"116","UCSB_IZC00012213_R",0.470438022674728,0.300685596562741,-0.103358956324493,-0.177051069957939,-0.343884651726391,-0.413360523592587,-0.0358943801831212,0.0885163445984711,0.213909617948592,0.150516532789739,0.201526128384846,0.131882602158723,0.156055460826863,0.0517187460788219,0.0714115307452006,-0.173126821876496,-0.273217432013845,-0.316766747093851,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"117","UCSB_IZC00012216_L",0.475868935930738,0.302171751728978,-0.101371284315871,-0.177711657331096,-0.347772910039121,-0.407434780390383,-0.043159674957862,0.0825799990381327,0.216829620336483,0.154477383108566,0.199347882759811,0.131726520582267,0.153838110406788,0.0532289627979159,0.0686257189537837,-0.177783427362986,-0.271009282311236,-0.312451868934911,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"118","UCSB_IZC00012216_R",0.476494844726945,0.305470801736959,-0.103620506152968,-0.17745356192909,-0.340515159139248,-0.403832755600625,-0.0484227277852424,0.079200679817916,0.212678384325354,0.158097595572408,0.207804136125212,0.130418527211434,0.150873581425719,0.0556836743406464,0.0668682069915097,-0.180364665564796,-0.272433525198662,-0.316947530903469,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"119","UCSB_IZC00012219_L",0.466281797108828,0.297398350557255,-0.0982663218119677,-0.183135562409515,-0.345389389768255,-0.410063551568443,-0.0319828627174274,0.0915529255758566,0.213604615033668,0.148017751003679,0.201267101663094,0.13515253987558,0.160135379914288,0.0606396081866347,0.0644057655517627,-0.171880956443752,-0.277768782233812,-0.319968407517475,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"120","UCSB_IZC00012219_R",0.471784887062595,0.296745959676916,-0.100359453779197,-0.181951153501459,-0.343310120850133,-0.411973417769561,-0.0324690478535374,0.0898148911194357,0.211717455894941,0.149407985914694,0.203089949129676,0.13246371226591,0.153480901295207,0.0590837739315367,0.0670193003374388,-0.169081328479018,-0.273420458781688,-0.322043835613755,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"121","UCSB_IZC00012225_L",0.476354025236674,0.313520646428687,-0.11212435076281,-0.185903796467366,-0.353171671560826,-0.408859733074309,-0.029801249459949,0.0886732739459239,0.211312855713975,0.143570928228578,0.196147255706356,0.128699239890382,0.15429299380562,0.0532069312839581,0.0651119203350243,-0.169852276454831,-0.267325774432498,-0.30385121836259,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"122","UCSB_IZC00012225_R",0.47907321830061,0.310109112560884,-0.10803180183876,-0.178037817515536,-0.3522748657829,-0.407438208097437,-0.030973870793836,0.0858058099173531,0.20176842324962,0.149472401348759,0.199869506032143,0.130749649011132,0.156795719791021,0.0520765049502615,0.0599991179600872,-0.17245280755589,-0.271578391509497,-0.304931700028017,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"123","UCSB_IZC00012228_L",0.481254887286387,0.308835151172118,-0.0986282561358998,-0.190011523401602,-0.341115316688003,-0.417278781164563,-0.0375024236762605,0.0820429615458918,0.212403301061931,0.139849971224594,0.205653727954794,0.123367653329622,0.155338288013367,0.0571361353720853,0.0583737455609656,-0.173829520185332,-0.264590281757303,-0.301299719512794,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"124","UCSB_IZC00012228_R",0.479561662657789,0.303663577819553,-0.0983302442065463,-0.185128580016284,-0.341885780327693,-0.416448415218334,-0.0372413673021277,0.0838080064654258,0.212001140128217,0.141636538145925,0.205456245089539,0.127757617218185,0.157216900254751,0.0536294573217679,0.0619325331056439,-0.176076210162419,-0.266165583299279,-0.305387497674114,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"125","UCSB_IZC00012232_L",0.470681845082696,0.306764447474633,-0.0915108088999534,-0.173062482573466,-0.34541041572408,-0.414526635647628,-0.0432296214607215,0.0865448850136175,0.203748786734901,0.148229033282564,0.205982658326509,0.135807742047159,0.16376283738436,0.0477707091458289,0.0576532067351751,-0.178359532745711,-0.274672209702792,-0.306174444473094,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"126","UCSB_IZC00012232_R",0.469770356880732,0.305267237686016,-0.0893674655084029,-0.171931072632032,-0.347190723326077,-0.412458939558012,-0.0445015725860709,0.0863975404298102,0.204014638614037,0.153527742412747,0.206008420186085,0.133412990864626,0.160345136377939,0.0491803463770075,0.0609409174678341,-0.177768859398133,-0.27501145236199,-0.310635241926115,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"127","UCSB_IZC00012237_L",0.477676328643401,0.306686689866661,-0.107318208417786,-0.179782567980875,-0.335396780826101,-0.413039446776365,-0.0384058506691958,0.0787826979741969,0.210797138186065,0.153845963431093,0.208653357705486,0.121119969915732,0.152016565040909,0.0574631873811922,0.0659505399926559,-0.171332421840647,-0.273484996568773,-0.314232165057646,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"128","UCSB_IZC00012237_R",0.47716267575763,0.307219452825168,-0.105917552604425,-0.183313593578037,-0.341902423759834,-0.406324356920173,-0.0330950552245098,0.0776169912763029,0.208553862227876,0.153567388377755,0.211027229050302,0.122452595791829,0.148442562864322,0.0568066340178228,0.0686094326065544,-0.17024881235518,-0.276164508608067,-0.31449252174534,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"129","UCSB_IZC00012240_L",0.473346287515482,0.316480993161585,-0.106475928351128,-0.191298080956538,-0.341136408917195,-0.398436109697374,-0.0370069188113088,0.0776957445310726,0.206830421525404,0.155336173999743,0.214451807558559,0.11881320313418,0.151593373297844,0.0587764720265562,0.0678946631747322,-0.176967201711971,-0.278017385240332,-0.311881106239314,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"130","UCSB_IZC00012240_R",0.473779452404622,0.315972278129271,-0.108227132790729,-0.181764791377762,-0.341240748202653,-0.398048397438357,-0.0409541651000313,0.0756419840903487,0.204841520285291,0.163436936043726,0.212174358045655,0.119052219349028,0.153528138246682,0.0559742186120964,0.0684434544139138,-0.181297591568342,-0.277426920339593,-0.313884812803165,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"131","UCSB_IZC00012323_L",0.401452836980467,0.282633422816589,-0.0281075619833893,-0.12393034380786,-0.328353687650595,-0.491952437389611,0.0185288907946534,0.0964428705887251,0.173286009651019,0.10608645692,0.233570484519205,0.18210212462068,0.214265033290757,0.0420773799938681,0.0158735832766319,-0.181383513049882,-0.297078349655759,-0.315513199915502,"Agapostemon texanus","Agapostemon","Halictinae","Halictidae","Female","UCSB"
"132","UCSB_IZC00012323_R",0.400679996770348,0.283706385597139,-0.026375237559463,-0.117108580849149,-0.326550151411273,-0.493870662373587,0.015002057027537,0.0925119452233186,0.172004247575129,0.106915876928721,0.241256298584504,0.180091939402626,0.210486728974301,0.0438497798029287,0.0142595012104436,-0.183103318706181,-0.298413134405313,-0.31534367179203,"Agapostemon texanus","Agapostemon","Halictinae","Halictidae","Female","UCSB"
"133","UCSB_IZC00012454_L",0.403076450715215,0.303812271042631,-0.0282570400937078,-0.110097020698544,-0.31762628329599,-0.499607525911759,0.00725126346309138,0.0868176873331011,0.154630197445962,0.113580318470117,0.246917027649273,0.176950996235741,0.205284471504572,0.0384065062846809,0.00183052091055046,-0.174957021130402,-0.293043083643996,-0.314969736280535,"Agapostemon texanus","Agapostemon","Halictinae","Halictidae","Female","UCSB"
"134","UCSB_IZC00012454_R",0.39517505381875,0.303356139968918,-0.0264999233464644,-0.11155507379777,-0.320215821554024,-0.502614362942154,0.00983420882075084,0.0891691253686172,0.163350653663376,0.104796000947397,0.247293041150277,0.179983054554694,0.207472045708941,0.0432513480351919,0.000582511501278232,-0.17722301250681,-0.292245360821452,-0.313909628569519,"Agapostemon texanus","Agapostemon","Halictinae","Halictidae","Female","UCSB"
"135","UCSB_IZC00014665_L",0.485959930711908,0.320483869726829,-0.100130052964626,-0.183432214453755,-0.35092066622812,-0.412171782664288,-0.0371000558928547,0.0768844317880492,0.200426539976857,0.156631645916643,0.199992739224228,0.116323537865068,0.145394813535304,0.0491476584447131,0.0618795638383415,-0.166182835535514,-0.262576855396976,-0.300610267891807,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"136","UCSB_IZC00014665_R",0.48695074860895,0.318550827658794,-0.103137503188585,-0.18229514113564,-0.34673818623581,-0.411053984771061,-0.0368219076526842,0.0755175038622043,0.199027642853831,0.152783587874512,0.204978320728594,0.121913027961814,0.146632358906206,0.0483149220965175,0.059891458882844,-0.168259643392195,-0.265232333067892,-0.301021699990401,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"137","UCSB_IZC00014677_L",0.466036619297928,0.304376361538227,-0.105979272131251,-0.184031226082982,-0.350314029937101,-0.417306374267837,-0.028637909661249,0.091065280279241,0.224790550965025,0.137798853641722,0.197716361942699,0.128343818276993,0.157796335309458,0.0567525504165673,0.0707162161235374,-0.170278968583126,-0.270524572085017,-0.308320595042833,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"138","UCSB_IZC00014677_R",0.470613161470158,0.3124890987185,-0.11048967011877,-0.188970462816889,-0.354306443731107,-0.40343277423647,-0.0315397786348774,0.0866862420744628,0.218950627274991,0.144980719632367,0.198472393119408,0.126757983759527,0.155903865450105,0.0550588445991562,0.0703822722233944,-0.174061059495127,-0.26927846083575,-0.308216558453081,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"139","UCSB_IZC00014785_L",0.46551989242731,0.293690661451667,-0.0951131550126783,-0.180990210680837,-0.3438750188561,-0.40875544370399,-0.0329340976788814,0.08545188163836,0.21700549041515,0.144907058167833,0.207965281059768,0.138399247785739,0.162831272228441,0.0561947464375854,0.0661098763088643,-0.178065560879105,-0.275492748033663,-0.322849173075462,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"140","UCSB_IZC00014785_R",0.452637455687952,0.301854961467565,-0.0952984075827888,-0.171066817288353,-0.337651549364747,-0.413941342307643,-0.037188700938826,0.0883894859977844,0.212264914329057,0.157450390485874,0.201529524557907,0.141965555518871,0.168758266255885,0.0591074926966813,0.0603216679243784,-0.181254278631826,-0.279766107958276,-0.328112510849496,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"141","UCSB_IZC00014787_L",0.478214826825882,0.315702553535378,-0.107452713637603,-0.174667013833988,-0.348830221092053,-0.411447071997534,-0.0355449680867365,0.0819270746784203,0.202097533608234,0.157506992774354,0.197480501077694,0.125444728115667,0.151648320328953,0.0482339499805493,0.0617666630741242,-0.161410512271085,-0.267728346172129,-0.312942296908131,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"142","UCSB_IZC00014787_R",0.476368801664317,0.316203479218275,-0.104125819414665,-0.181918305188774,-0.337861569028318,-0.412744931948914,-0.0377125976011556,0.0806130729393255,0.20117786935991,0.162003934701078,0.200397465427203,0.127191156462111,0.146555055388386,0.0547819764088467,0.0629096620813547,-0.168737673287312,-0.271819040503697,-0.313282536677968,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"143","UCSB_IZC00014915_L",0.449387087383351,0.374976004856673,-0.0580141055699425,-0.215026037349208,-0.412752773442451,-0.444073244000598,0.0478186598061454,0.0772678902134988,0.180416518102527,0.0819961317891726,0.221026302952665,0.104578813861154,0.121981030154772,0.026973747324815,0.0458473799334835,-0.0839196672046823,-0.239646637609314,-0.278837101202065,"Habropoda depressa","Habropoda","Apinae","Apidae","Female","UCSB"
"144","UCSB_IZC00014915_R",0.450757125271979,0.372538802909645,-0.0614010373320184,-0.205385227761619,-0.41480469098639,-0.443028465282676,0.0452164199701604,0.0758999222694531,0.180207150941464,0.0842063870266417,0.22082848878192,0.106957557737081,0.123944710035849,0.0240600528878191,0.0458815097794203,-0.0862564025716276,-0.241686803645691,-0.277935500031413,"Habropoda depressa","Habropoda","Apinae","Apidae","Female","UCSB"
"145","UCSB_IZC00014978_L",0.473385389049885,0.308083524415869,-0.114661952943416,-0.182964273428804,-0.351678018559041,-0.414222268149994,-0.0311589744012226,0.0950012377624783,0.218215336254244,0.14234868241282,0.193637024936693,0.125357997793602,0.155917200866181,0.0586896106759289,0.0691608393209545,-0.175496763635327,-0.264599829024594,-0.305014763346261,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"146","UCSB_IZC00014978_R",0.468574284071297,0.314382320178058,-0.110952359064582,-0.174753870791941,-0.349255304424359,-0.417417673247085,-0.0309337783730819,0.091292676216974,0.20906370543472,0.146092818771689,0.196682965985712,0.131096778522119,0.157537549652856,0.0567071143638359,0.0612427170443671,-0.178429491363951,-0.265573619997931,-0.305356832978699,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"147","UCSB_IZC00015039_L",0.470227902497236,0.310965143538413,-0.103316759419446,-0.18117771323827,-0.341622226822859,-0.41919769803182,-0.0314017542187063,0.0886190545806235,0.206904051114826,0.149015119459938,0.200417270436522,0.1254129099988,0.157663163531481,0.0554579668259568,0.0624316419161643,-0.169538053261706,-0.269522925602154,-0.311337093305003,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"148","UCSB_IZC00015039_R",0.466723616602117,0.30683211807669,-0.103702159008724,-0.187551858814909,-0.344334140033637,-0.413116830232392,-0.0298849830541871,0.0896446148457728,0.21538962161927,0.137535089246417,0.206940250493951,0.132393753993857,0.157549055437971,0.0545858945296352,0.0677123402470261,-0.1728009039934,-0.273016477506427,-0.310899002449028,"Xylocopa tabaniformis orpifex","Xylocopa","Xylocopinae","Apidae","Female","UCSB"
"149","UCSB_IZC00016671_L",0.472726504898501,0.312952748494433,0.0135876470545161,-0.160190621824262,-0.363839471832457,-0.449418167620816,-0.0403916591497026,0.0549715130481701,0.159601506931619,0.178469814082251,0.194151087019258,0.148475347718245,0.146574509121824,0.0362704190729404,0.0110102730616392,-0.155193691370354,-0.255368138509595,-0.304389620196207,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"150","UCSB_IZC00016671_R",0.471804620934468,0.30801280336781,0.0110617773070361,-0.150500676710514,-0.364857902560809,-0.446017166376314,-0.041462970712816,0.0534473004034632,0.158512214347678,0.184087708820798,0.193779547296216,0.150226030202616,0.153376876339355,0.0325911210571493,0.0116584722330704,-0.157559637248443,-0.257061317172626,-0.311098801528133,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"151","UCSB_IZC00019263_L",0.500339491409901,0.306116239006467,0.00475525422249353,-0.173642242125282,-0.368190559337198,-0.420922908277881,-0.0431013347035692,0.0508440594756666,0.1438020003294,0.208650357341516,0.18607454437337,0.140543009270027,0.132194448000827,0.0296146103888033,0.0296475750936646,-0.162675846601677,-0.251589226166268,-0.312459471700264,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"152","UCSB_IZC00019263_R",0.493515837888256,0.300692230400716,0.00658146862913625,-0.180276211404375,-0.357271189386345,-0.43120496391123,-0.0412693090851575,0.0568090866453233,0.152423050223674,0.197944479151212,0.189613837161663,0.14009439929592,0.135443922425184,0.0356809814427033,0.0307739479049841,-0.161706610689366,-0.25098162054659,-0.316863336145712,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"153","UCSB_IZC00026242_L",0.479356335755756,0.291608016416805,0.00518351779790353,-0.171065510071261,-0.361119337074582,-0.434385259804879,-0.0344377157036418,0.0650916306199629,0.159768322063937,0.194695289796192,0.185230645196858,0.1434057886682,0.150048813757478,0.0400860668041098,0.0315312339851855,-0.161849970935964,-0.265759534601925,-0.317388332670134,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"154","UCSB_IZC00026242_R",0.475749606993196,0.296255351382831,0.00407879064116182,-0.161664686251851,-0.360232125374193,-0.446758408746729,-0.0347280600418209,0.0672684776623217,0.160031053735085,0.190640064424013,0.18603039119641,0.138502614801881,0.149558013368865,0.0429766454848576,0.026631554403267,-0.159440210079547,-0.261450177169169,-0.313448896430577,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"155","UCSB_IZC00028354_L",0.453043733395437,0.391132358364043,-0.0641403804464008,-0.206202903899324,-0.404744729323618,-0.444059091467756,0.0453039562872898,0.0750194795053612,0.154647577584966,0.0979771851726841,0.223245548932979,0.101655430859999,0.121249066705522,0.0237179693912667,0.0356808294758005,-0.0863404457844322,-0.237912076979008,-0.279273507774809,"Habropoda depressa","Habropoda","Apinae","Apidae","Female","UCSB"
"156","UCSB_IZC00028354_R",0.451128094599242,0.384943457773851,-0.0638045459455944,-0.200104526672055,-0.404678741846406,-0.449984450532054,0.047425181937574,0.0756571152834375,0.159418415402004,0.0923895883904417,0.227953155324254,0.101578370824629,0.1192648223102,0.0232191969332002,0.0402364881115445,-0.0873342619167786,-0.236886196951681,-0.280421163025809,"Habropoda depressa","Habropoda","Apinae","Apidae","Female","UCSB"
"157","UCSB_IZC00028371_L",0.450836933996761,0.374207036410408,-0.112595114065596,-0.197776206359168,-0.358858904615368,-0.42920216912997,0.0161499545159007,0.0774723874299821,0.179766081817049,0.122211045083946,0.227983406452657,0.100164108824145,0.131331148801819,0.0383169369571199,0.0612635498307552,-0.122642769943288,-0.251459729502767,-0.307167696504389,"Bombus californicus","Bombus","Apinae","Apidae","Female","UCSB"
"158","UCSB_IZC00028371_R",0.448764166135342,0.378123267130789,-0.113679032846659,-0.203333836286458,-0.360039872852328,-0.423536301335194,0.013266136464291,0.0816105149654845,0.17882495862473,0.124755338125564,0.221718670094088,0.101946710846888,0.137531708156164,0.0389082398230539,0.0578239299929313,-0.12150289476648,-0.253017946732692,-0.308163755539518,"Bombus californicus","Bombus","Apinae","Apidae","Female","UCSB"
"159","UCSB_IZC00030122_L",0.397916685792789,0.307574400224499,-0.0206818439658099,-0.110806913040009,-0.333762843808138,-0.497062850052658,0.0110501977205453,0.0819591429848321,0.163814024143951,0.104314182919061,0.249572552565103,0.17419544128971,0.204633397838858,0.0237439786293324,0.0109542878162455,-0.165401142688263,-0.287431001403813,-0.314581696966234,"Halictus farinosus","Halictus","Halictinae","Halictidae","Female","UCSB"
"160","UCSB_IZC00030122_R",0.394138021297735,0.30310654457694,-0.0228313179685526,-0.107514211462448,-0.337658647815659,-0.497426108865436,0.0170035555370651,0.0847453368212789,0.166436827879075,0.0978890446430754,0.2534979425055,0.175280341985163,0.204390651072283,0.031772314573119,0.00821323329780554,-0.16618582040173,-0.285639732292446,-0.319217975382773,"Halictus farinosus","Halictus","Halictinae","Halictidae","Female","UCSB"
"161","UCSB_IZC00030264_L",0.447033534539895,0.338375505945091,-0.0743748555827043,-0.190820422297394,-0.343872529996366,-0.473774552737526,0.0404657854612533,0.0923229509275058,0.164644583740246,0.12629382451587,0.209982758481808,0.108403939966576,0.137712576559041,0.0454406981381494,0.0522746253028574,-0.09825441250952,-0.27741252053535,-0.304441489919431,"Diadasia bituberculata","Diadasia","Apinae","Apidae","Female","UCSB"
"162","UCSB_IZC00030264_R",0.446442618123567,0.340088397640007,-0.0748536391100967,-0.190355742025026,-0.354747813172305,-0.463765812719784,0.0422779667832031,0.0935813173129287,0.161332707167504,0.128620175800108,0.205725365817546,0.112776492042126,0.140765346815151,0.0443402225162451,0.0491374643314186,-0.0969175303131837,-0.279711157580559,-0.30473637942885,"Diadasia bituberculata","Diadasia","Apinae","Apidae","Female","UCSB"
"163","UCSB_IZC00030337_L",0.447279070287084,0.273531497285324,-0.0159056371967224,-0.15797930054556,-0.365942544781086,-0.453699641269144,0.0358667197917917,0.0833801627701637,0.153469673658151,0.150762872894344,0.213331712311151,0.138465505096231,0.165240698887615,0.0212335983186632,0.0499141109864728,-0.0924836790501396,-0.287699293612138,-0.358765525832202,"Eucera actuosa","Eucera","Apinae","Apidae","Female","UCSB"
"164","UCSB_IZC00030348_L",0.390240321976788,0.313936977735559,-0.0243314907911453,-0.110594456174597,-0.342822351168153,-0.497355487557433,0.0238260332880035,0.0852912580308037,0.161809194660174,0.0943803616788441,0.25344448876481,0.172117079503864,0.204451620337014,0.0266011911113462,0.00657569028917798,-0.154011670305202,-0.284114552097464,-0.319444209282394,"Halictus farinosus","Halictus","Halictinae","Halictidae","Female","UCSB"
"165","UCSB_IZC00030348_R",0.386023497475538,0.307519773966392,-0.0203443074927148,-0.115173997891256,-0.34270057906484,-0.495122949677928,0.0268437901823911,0.0859981841366605,0.16695658836576,0.0897982332535875,0.254034186531233,0.178911735768776,0.20942911169644,0.0234369100112567,0.0108830562157762,-0.156632359501478,-0.288871055995033,-0.320989817980556,"Halictus farinosus","Halictus","Halictinae","Halictidae","Female","UCSB"
"166","UCSB_IZC00030944_L",0.47402418304286,0.310109780351674,0.0064765008464058,-0.167638537081077,-0.359837041939946,-0.443662237104642,-0.0424379190978839,0.0557691097463487,0.167196161236261,0.18568752053274,0.194439679158521,0.135206772617917,0.14455850273256,0.0395451884897219,0.0256841269057512,-0.160833829950715,-0.254560741181682,-0.309727219304814,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"167","UCSB_IZC00030944_R",0.479861209026269,0.306748948872362,0.0082933769042999,-0.16362314069455,-0.360471010484792,-0.440482355336529,-0.0475758935958742,0.053302005336872,0.163946859971939,0.195166086008397,0.191447308393204,0.132076847154023,0.146704608736485,0.0385468004778974,0.0248201435954134,-0.165377217322909,-0.25003620047121,-0.313348376571302,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"168","UCSB_IZC00031299_L",0.443922772631373,0.325960277969536,-0.0758134875980395,-0.185770681816604,-0.345453326089029,-0.473303690837493,0.037200421953734,0.100148785529434,0.173108928257087,0.110191173749921,0.212487466580294,0.121627157173624,0.145321139161679,0.0512083343406322,0.0413534018966458,-0.086611526413066,-0.283145204411869,-0.312431942077859,"Diadasia bituberculata","Diadasia","Apinae","Apidae","Female","UCSB"
"169","UCSB_IZC00031299_R",0.448544431723411,0.320486181380767,-0.0659479755822502,-0.17837862513766,-0.337332268334063,-0.485814958964598,0.0350472666603921,0.0970182445525081,0.166377703701494,0.121911137694814,0.210393605180869,0.117365783998016,0.14170636947871,0.0452601091151722,0.0459125454051314,-0.0906860412398763,-0.276192153552058,-0.315671356080778,"Diadasia bituberculata","Diadasia","Apinae","Apidae","Female","UCSB"
"170","UCSB_IZC00033241_L",0.477721878642823,0.292447401055222,0.00561795154363998,-0.161841524115882,-0.354991711486355,-0.431519321502693,-0.0409160699306738,0.0570725672719673,0.156408828521951,0.208065092101987,0.19348001814164,0.132390812216277,0.151344505613343,0.0436001799589248,0.0303183926601595,-0.162127989615108,-0.269443117337344,-0.32762789373988,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"171","UCSB_IZC00033241_R",0.479880222132155,0.295549396891158,0.00622227398036571,-0.164027232557497,-0.350771603382169,-0.436316788989393,-0.0389515272096206,0.0568804527683803,0.151534806366618,0.20563681078813,0.193257885455035,0.13530330205573,0.149307362554721,0.0414147057299003,0.0268202186175599,-0.158047996112234,-0.269102575313451,-0.324589713775391,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"172","UCSB_IZC00033743_L",0.456974583030802,0.385916728288961,-0.0695407055280119,-0.210544885952735,-0.405839861680352,-0.43986478656414,0.0423296825221161,0.0771055634974802,0.16346368238588,0.0895701980443733,0.229116974878943,0.0996867592541838,0.117102163342672,0.0246717259970866,0.0433272221867836,-0.0903412742257183,-0.231750555584902,-0.281383213893422,"Habropoda depressa","Habropoda","Apinae","Apidae","Female","UCSB"
"173","UCSB_IZC00033743_R",0.453477400500271,0.390326585723568,-0.0649575509251293,-0.206503112489046,-0.407561366121635,-0.437816613530678,0.0347430628529755,0.0791492769399539,0.15914231704972,0.0902423437738355,0.235101730851795,0.101762270952957,0.115930047000246,0.0214336359120946,0.0429731469450562,-0.095370007676794,-0.230569895952078,-0.28150327180711,"Habropoda depressa","Habropoda","Apinae","Apidae","Female","UCSB"
"174","UCSB_IZC00034409_L",0.416523825174508,0.324465092321455,0.037029608690337,-0.0869959187668721,-0.336789210147358,-0.493550694750261,-0.0268355277968224,0.0450018709010422,0.121150954373969,0.160010698653783,0.245440094416785,0.175964586784527,0.189741721505524,0.00103806444908959,-0.0245517629100353,-0.132266211348225,-0.283174250757826,-0.332202940793622,"Andrena oenotherae","Andrena","Andreninae","Andrenidae","Female","UCSB"
"175","UCSB_IZC00034409_R",0.418491106605706,0.322913371448838,0.0382660663439214,-0.0862657642438386,-0.336688775996664,-0.496656291900002,-0.0248350323747165,0.0436298171866387,0.121145502930115,0.157870363641449,0.244373429775546,0.176781078673925,0.190629062504528,-8.57392958864625e-05,-0.0262872651893426,-0.131042176048558,-0.282818764409519,-0.329419989652145,"Andrena oenotherae","Andrena","Andreninae","Andrenidae","Female","UCSB"
"176","UCSB_IZC00034449_L",0.472453411886137,0.307432182731726,0.00201626884070843,-0.16710932364669,-0.355370722123577,-0.42183005559518,-0.0541730849078377,0.0523093092174302,0.164272013597281,0.193640437776456,0.206185645944368,0.145685994697879,0.147587251516013,0.0385466091507633,0.0282201382779259,-0.174744803117525,-0.264509324014805,-0.320611950231077,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"177","UCSB_IZC00034449_R",0.471459239421824,0.29729488600539,0.00829739521673787,-0.157749107331916,-0.358420339163166,-0.41787846348378,-0.0584642669266349,0.0522652214357726,0.163195434825771,0.20216089932246,0.205228614669629,0.147218309533366,0.156020937620807,0.0365173281709902,0.0302568048064,-0.184538131640836,-0.270465564993989,-0.322399197488827,"Apis mellifera","Apis","Apinae","Apidae","Female","UCSB"
"178","UCSB_IZC00034799_L",0.391380224810133,0.303696274417368,-0.00526181801247072,-0.11197661269205,-0.340879313261798,-0.488519343617427,0.0137160158368327,0.0801751736402467,0.157669398879166,0.104390906010555,0.257336606909015,0.180891140528079,0.209973803167078,0.0272944217915133,0.00419061701451054,-0.174476123646059,-0.291210166031174,-0.318391205743518,"Halictus farinosus","Halictus","Halictinae","Halictidae","Female","UCSB"
"179","UCSB_IZC00034799_R",0.388892179469495,0.304192331944838,-0.00543227754340404,-0.111019710429966,-0.344095883192374,-0.478849208517514,0.0112263072874064,0.0792359259047826,0.155850335076739,0.110216904542112,0.26027680704041,0.181620214973947,0.211882823852701,0.0216988922377687,0.0109914751493766,-0.179803681332884,-0.295864594151692,-0.321018842311737,"Halictus farinosus","Halictus","Halictinae","Halictidae","Female","UCSB"
"180","UCSB_IZC00034847_L",0.392292291398277,0.315015588741817,-0.0114536477051414,-0.108461245224997,-0.346154005465555,-0.498638245016873,0.0179527761273066,0.0831016886325452,0.156344798512619,0.0964115584260081,0.24947000227592,0.179211288788924,0.211595412660504,0.0213083246285208,-0.00102854295062449,-0.16882379900429,-0.278354568793256,-0.309789676031708,"Halictus farinosus","Halictus","Halictinae","Halictidae","Female","UCSB"
